nomdepto,codigohabilitacion,nombre,nitsnit,direccion,email
Antioquia,531808088,"CORPORACION SEMILLAS DE FE ""COMUNIDAD TERAPEUTICA"" CENTRO DE ATENCION EN DROGODEPENDENCIAS IPS",811035201,Autopista Medellín-Bogotá Km. 33 Vereda Garrido Retorno 9 Finca sarita,info@semillasdefe.com
Antioquia,531802436,ESE HOSPITAL NUESTRA SEÑORA DE LA CANDELARIA,890981719,Carrera 52 No. 52-177,gerencia@hospitallacandelaria.com
Antioquia,532104429,ESE HOSPITAL LA INMACULADA,890981817,CARRERA 23 A # 31 35,hospitalguatape@edatel.net.co
Antioquia,534702192,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,890981074,CL 22B # 20-21,eseheliconia@gmail.com
Antioquia,535302381,ESE HOSPITAL SAN JUAN DEL SUROESTE,800068653,CL 50 # 46-47,gerencia@hospitalhispania.gov.co
Antioquia,536016495,ANGIOSUR S.A.S.,900857186,CARRERA 51 A NO. 45-51,emgonzalez@angiosur.com
Antioquia,536004171,ASOCIACION MUTUAL PLAYA RICA,890904071,Kr 53 45-14,asoplayarica@une.net.co
Antioquia,536006266,CASA MEDICA DE LA SALUD ITAGUI S.A,890923988,CL 47 # 50A-45,casamedicasalud@gmail.com
Antioquia,536010620,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTISUR LTDA,900261474,CL 50 # 46-27,certisur@hotmail.com
Antioquia,536002107,CLINICA ANTIOQUIA S.A.,800190884,CALLE 45 N° 49-02,gerencia@clinicantioquia.com.co
Antioquia,536012933,CLINICA ODONTOLOGICA LA MAYORISTA S.A.S,900594902,CL 85 # 48 01 BL 31 OF 242,clinicadentalm@une.net.co
Antioquia,536011412,CLINICA ODONTOLOGICA MUNDO SONRISAS IPS S.A.S.,900371860,KR 51 # 51 - 08 CS 201,mundosonrisasco@hotmail.com
Antioquia,536001455,CORPORACION DE SERVICIOS DEL CLUB ROTARIO DE ITAGUI,890981904,KR 48 # 45 - 28,critagui@epm.net.co
Antioquia,500100804,FUNDACIÓN OYEME,890904168,CL 43 B # 81 - 95,prodebiles@une.net.co
Antioquia,536013821,"CORPORACIÓN RED PRESTADORA DE SERVICIOS DE SALUD DEL VALLE DE ABURRÁ ""HOSPIRED""",900646450,CL 33 # 50A - 25,hospired2@gmail.com
Antioquia,536002121,ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,811017810,CALLE 33 No 50 A 25 ITAGUI,CAD@HOSPITALDELSUR.GOV.CO
Antioquia,536004339,ESE HOSPITAL SAN RAFAEL-ITAGUI,890980066,Carrera 51A No. 45-51,gerencia@hsanrafael.org
Antioquia,536009581,FISIO-ESTETICAS E.U.,900023951,CALLE 46 48-63,fisioesteticaseu@yahoo.com
Antioquia,536009779,HOME GROUP S.A.S,900137119,CL 84 No. 42-145,homegroupsalud@gmail.com
Antioquia,536011253,INVERSIONES COMESAR S.A.,900202130,KR 49 # 48A-14,invercomesar@gmail.com
Antioquia,536004071,INVERSIONES EN SALUD SAS,800071541,CL 39 Nº 49 - 37,gerencia@humanitas.com.co
Antioquia,536010336,IPS COBERTURA INTEGRAL EN SALUD SA COBERSALUD,900211678,KR 50 # 52 -102,cobersalud@une.net.co
Antioquia,536012113,lausof carsan s.a.s,900438962,CALLE 52 # 51-64 SEGUNDO PISO,diagnosticodigitalitagui@hotmail.com
Antioquia,536015769,ORAL JMA S.A.S.,901037913,KR 52 D # 77 - 62,natalia.idarraga@oralaser.com.co
Antioquia,536012502,SANER S.A.S,900510511,CL 45 # 48 - 43,ipssaner@gmail.com
Antioquia,536014685,SEGUMEDIC S.A.S.,900902524,CALLE 47 NRO. 48-44,naranjoclaudia25@gmail.com
Antioquia,536000359,ZG SALUD ORAL SAS,811033356,CL 50 # 52 - 21 CL 11,codis32@yahoo.com
Antioquia,536104505,ESE HOSPITAL SAN JUAN DE DIOS,890980840,KR QUINDIO # 25-54,ituahs01@edatel.net.co
Antioquia,536404768,ESE HOSPITAL GABRIEL PELAEZ MONTOYA,890980732,CL 5 UNION # 1 24,hospital@eljardin-antioquia.gov.co
Antioquia,536804833,NUEVA ESE HOSPITAL SAN RAFAEL JERICO,890980765,CARRERA 5 9-157,jerihs01@gmail.com;fernandoalegriag@gmail.com
Antioquia,537611043,"CLINICA DEL ORIENTE, CORPORACION PARA LA SALUD MENTAL",900271660,KM 3 Sector el Yarumo CT La Ceja-Rionegro,clinicadeloriente@gmail.com
Antioquia,537602125,CLINICA SAN JUAN DE DIOS LA CEJA,890905154,AVENIDA SAN JUAN DE DIOS LA CEJA,csjd@clinicasanjuandedios.com
Antioquia,537605926,ESE HOSPITAL DE LA CEJA,890980758,CL 17 #19-55,hospitalceja@une.net.co
Antioquia,537615147,Grupo Empresarial Macrosalud IPS S.A.S,900978555,CALLE 19 25-42 LC 23,grupoempresarialmacrosalud@hotmail.com
Antioquia,537612422,IPS CORRIENTE VITAL CONSULTORES S.A.S,900520548,CALLE 18 # 18 69,ipsctevital@gmail.com
Antioquia,537615049,IPS LABORAMOS SAS,900966912,Calle 22 # 15 A - 16 INT 201,gerenciaipslaboramos@gmail.com
Antioquia,537607870,ODONTOLOGOS ASOCIADOS SAS,811043435,CRA 19 # 19-63,lasalud@epm.net
Antioquia,537604014,SANTAMARIA IPS LTDA,811022556,CALLE 19 # 21 - 48,gerencia@santamariaips.net.co
Antioquia,537614418,VITALAB DE COLOMBIA S.A.S,900549627,CL 19 # 19-19 LC 8,administracion@dentiplan.com.co
Antioquia,538013496,Corporacion Cardynal,830502734,Cl 98 sur · 55-186 - Barrio:Vereda Peñas Blancas,director.cardynal@gmail.com
Antioquia,538005016,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ESTRELLA,800138968,CL 83 A SUR N° 60 - 45,infohospital@eselaestrella.gov.co
Antioquia,538010121,HABITAT ADULTO MAYOR S.A.,900165652,CL 77 SUR 50 A 290,saguirre@habitatsaludyvida.com
Antioquia,539005090,EMPRESA SOCIAL DEL ESTADO HOSPITAL ANTONIO ROLDAN BETANCUR,811013792,KR 30 # 30A - 45,pinths01@edatel.net.co
Antioquia,540005271,CENTRO MEDICO ALONSO JARAMILLO B. S.A.S,811014919,CARRERA 8 N° 12-06,cmalojara@une.net.co
Antioquia,540002420,ESE HOSPITAL SAN ROQUE,890980866,CALLE 12 No. 11-54,hsanroque_union@hotmail.com
Antioquia,541101579,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LORENZO,890982139,KR 13 # 6- 21,libohs01@edatel.net.co
Antioquia,542505105,EMPRESA SOCIAL DEL ESTADO MARCO A. CARDONA,890906966,KR 30 # 33 - 237,macehs01@edatel.net.co
Antioquia,544014924,CORPORACION OASIS,900876851,CL 21 42 35 BELEN CASCAJO,corpooasis@gmail.com
Antioquia,544005273,ESE HOSPITAL SAN JUAN DE DIOS,890980752,CARRERA 36 N 28-85,hospimar@une.net.co hospitalmarinilla@une.net.co gerencia@hospitalmarinilla.com.co
Antioquia,544006307,UNIDAD MEDICA INTEGRAL UMI S.A.S,811038737,CL 30 # 30-47,unidadmedica.umi@gmail.com
Antioquia,500111178,ADILAB - AYUDAS DIAGNOSTICAS Y LABORATORIO CLINICO S.A.S,900341857,"CL 49 # 45 - 81 EDIFICIO CATALUÑA, 3o. PISO",gerencia@adilab.com.co
Antioquia,500114134,ADMINISTRACION DE NEGOCIOS S&C LTDA,900132513,Calle 7 No 39-107 Piso 14 CS 13,marthapcastaneda@gmail.com
Antioquia,500112075,ADORATE S.A.S,900463070,CL 30A # 82A-26 LC 3127,servicioalcliente@adorate.co
Antioquia,500114246,AedaPsicólogos S.A.S,900803598,CL 7 # 39-165 CS 709,jorgemartija@gmail.com
Antioquia,500110752,AEROSANIDAD S.A.S,900236791,KR 50 E # 10 SUR 183,gerencia@aerosanidadsas.com
Antioquia,500105061,"ALEJANDRO RIOS GONZALEZ, MEDICINA NUCLEAR Y CIA LTDA.",811006478,CALLE 78B N° 75-21 CLINICA CARDIOVASCULAR,alerios@epm.net.co
Antioquia,500109873,ALIANZA VISUAL S.A.S.,900155966,KR 43 A # 34 - 95 LC 222,alianzavisual@gmail.com
Antioquia,500112175,ALIVIUM S.A.S,900413905,Av. 33 #78-98,gerencia@ipsalivium.com
Antioquia,500112987,Alviva SAS,900611155,CL 7 #39 - 197 CS 1510 Torre Intermédica,edgar.giraldo@alvivaclinica.com
Antioquia,500110027,AMBULANCIAS INTENSIVA SA,900154101,CALLE 25 # 76A - 29,a-lbertoramirez@hotmail.com
Antioquia,500115863,"AMBUPETROL MEDICA LTDA, AMBUMEDICA LTDA",900205707,carrera 81 # 45-62,ambumedicamedellin@gmail.com
Antioquia,500102846,ANESTESIOLOGOS LAS AMERICAS LTDA SALAM LTDA,800205837,DG 75B # 2A-80 TO Médica Las Américas CS 813,salamltd@epm.net.co
Antioquia,500104831,ANGIOLOGIA MEDICA DIAGNOSTICA SAS,811004569,KR 46 #2 SUR 45 CS 369,luiz.ortiz@cardiuoestudio.com
Antioquia,500114809,ANTIOX SAS,900811214,Cr 25 # 1a SUR 155 LOCAL 134,coordinacionantioxlab@gmail.com
Antioquia,500112004,APLISALUD S.A. IPS,811027689,AVENIDA 33 #74B-163,gramirez@aplisalud.com
Antioquia,500110875,ART MEDICA S.A.S.,900298928,CL 33 # 74B 105,coordinacioncalidad@artmedica.co
Antioquia,500109843,Arthros Centro de Fisioterapia y Ejercicio S.A.S,900129176,"calle 19A 44-25 CIUDAD DEL RÍO, CLINICA PRADO -CONSULTORIO 2118",calidadarthros@gmail.com
Antioquia,500103549,ASCODES SAS,811000798,CL 49 B #64B 112 CS 302,ascodes@ascodes.com
Antioquia,500114227,Asemeco S.A.S,900628769,CARRERA 81 A NO 48 A 16,admonasemeco@gmail.com
Antioquia,500109509,ASESORIAS Y SOLUCIONES INTEGRALES A&S LTDA,811038796,KR 63B # 32E -67,gerenciays@une.net.co
Antioquia,500113492,ASISTENCIA CIENTIFICA DE ALTA COMPLEJIDAD SAS,900206215,CARRERA 45 NUMERO 55 - 53,coord.gerencia@asistenciacientifica.com
Antioquia,500112505,"Asistencia Integral en Casa ""Assistirte SAS""",900538491,Calle 54 # 45 - 63 Piso 401 A,assistirtesas@gmail.com
Antioquia,500111082,ASOCIACION AMIGOS CON CALOR HUMANO,890983816,CRA 50C 59 - 87,direccion@asociacionamigos.org
Antioquia,500104789,"ASOCIACIÓN MEDELLIN DE LUCHA CONTRA EL CANCER """"MEDICANCER""""""",890919272,KR 51 D # 67 - 60,secretariadireccion@medicancer.org
Antioquia,500106283,ASOCIACION MUTUAL SAN JAVIER,890982135,KR 102 A # 47C-97,asmutual@une.net.co
Antioquia,500102108,ASOCIACIÓN MUTUAL SANTA CLARA,800060211,CARRERA 51 N° 57-6,amsantaclara@epm.net.co
Antioquia,500104917,"ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA ""PROFAMILIA""",860013779,CL 54 # 43-47,mroyo@profamilia.org.co
Antioquia,500114070,Astramed de Colombia IPS S.A.S,900412717,Circular 3 No.74-49 Barrio Laureles,spabrassia@gmail.com
Antioquia,500114497,ATENEA MAMA Y PELVIS IPS S.A.S,900819216,CLL 19a # 44 - 25 CS 2219 - Edificio Salud y Servicios,ateneamamaypelvis@gmail.com
Antioquia,500108474,AUDIOCOM S.A.S,814003448,KR 43 A # 14 - 27 OF 204,administracion@audiocom.com.co; servicio@audiocom.com.co
Antioquia,500104246,AUDIOLOGIA Y VESTIBULOMETRIA S.A.S,890928334,CALLE 54 N° 45-63 CONS. 402,audivel@epm.net.co
Antioquia,500112258,avanza salud S.A.S,900501215,KR 45 # 6-75,joinnigp@yahoo.com
Antioquia,500110395,Aviles Optical SAS,811013039,CALLE 57 # 50 - 36 OF 104,avilesoptical@hotmail.com
Antioquia,500111009,BANK VISUAL OPTICA S.A.S.,900313882,CL 34B # 66A 46,bankvisual@yahoo.com.co
Antioquia,500116351,BARDANA CENTRO MEDICO S.A.S,901056813,CALLE 48#30-22,info@bardana.com.co
Antioquia,500113618,BCR DENT SAS,900713928,CARRERA 80 #49-57 Local 201 - 301,bcrdent@hotmail.com
Antioquia,500112458,BELLA VIE S.A.S,900524360,CL 29 # 41-105 CS 503,bellaviemed@gmail.com
Antioquia,500112990,BELLEZA Y ARTE S.A.S.,900593591,CL 9 # 43C-70,loregaleano87@hotmail.com
Antioquia,500116163,BIENESTAR IPS S.A.S.,800223206,CARRERA 51 D NO 69 - 23 INTERIOR 1,directorproyectosmed@cecam-ips.com
Antioquia,500105358,BIG SMILE S.A.S.,811038502,KR 25 A # 1 A SUR 45,henaonaty@hotmail.com
Antioquia,500106184,BIO ORTODONCIA S.A.S,811012339,CL 34 #43-66 cs 220,bioortodoncia@une.net.co
Antioquia,500112140,BIOEQUILIBRIUM S.A.S,900483915,KR 80B # 32 EE 11,nlsalazar1@une.net.co
Antioquia,500103951,BIOFORMA S.A. MEDICINA ESPECIALIZADA,811026259,CARRERA 25B N° 16A SUR-211,bioforma@epm.net.co
Antioquia,500111014,BIOLASER S.A.S.,900315439,CL 7 # 39 290 CS 1201,biolasermedes@hotmail.com
Antioquia,500112967,BIOSPORT SALUD I.P.S,900568892,Calle 47 D # 70 - 89,biosportsalud.ips@gmail.com
Antioquia,500114757,Body Medical S.A.S.,900863568,CL 7 # 39 - 290 CS 701,monicaortiz58@hotmail.com
Antioquia,500114168,Boston Medical Care IPS SAS,900301238,Calle 48 #19A - 40 Consutorio 1502 -1503,constanza.cabrera@convatec.com
Antioquia,500111363,BOSTON MEDICAL GROUP DE COLOMBIA SAS,900291373,CL 3 SUR # 43 A 52 OF 1601,jsaffon@bostonmedical.com.co
Antioquia,500110993,BOTERO SANIN S.A.S,900306422,KR 48 # 10-45 OF 503,calidadboterosanin@gmail.com
Antioquia,500111279,BRES EMERGENCIAS S.A.S,900343929,KR 46 # 65-131,brescemergencias@gmail.com
Antioquia,500112201,Buonavitta S.A.S,900460507,KR 30 # 10 C - 228 IN 513,margaritavelez05@une.net.co
Antioquia,500105481,CADIOVASCULARES LAS AMERICAS LTDA.,811010022,DIAGONAL 75B N° 2A-80,
Antioquia,500105568,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,890900841,Cra 45 # 49 A -16,Gescobar@comfama.com.co
Antioquia,500104830,CARDIOESTUDIO SAS,800158328,KR 46 # 2SUR - 45 CS 356,cardioes@co13.telecom.com.co
Antioquia,500115134,CARDIOLOGIA DIAGNÓSTICA DE ANTIOQUIA SAS,900949218,CARRERA 25A 1 A SUR INT 832,contacto@kardiasalud.com
Antioquia,500104336,CEDIMED S.A.S,811007144,CL 7 # 39 - 290 PI 3,gerenciacedi@cedimed.com
Antioquia,500114651,CENDERYS S.A.S,900909504,CARRERA 73 N° 45F - 40,cenderys@gmail.com
Antioquia,500112342,CENFIMAX S.A.S.,900504807,KR 76 # 32EE 25,cenfimax@hotmail.com
Antioquia,500111163,CENTER VISION SAS,900334328,KR 65 CL 49 B-21 IN 102,educigon@yahoo.com.mx
Antioquia,500110184,CENTRAL DE AYUDAS DIAGNOSTICAS UNILAB S.A.S,900161891,CL 50 # 78 A 70,coordinacion@unilab.com.co
Antioquia,500113333,CENTRAL MEDICAL GROUP SAS,900659805,CL 33 # 74 B 130,centralmedicalgroupsas@hotmail.com
Antioquia,500103816,Centro Antioqueño de Salud y Prevención del Cáncer Ginecológico CAPRECAN,890980448,CARRERA 45 N° 56-48,caprecan@epm.net.co
Antioquia,500102110,CENTRO CARDIOVASCULAR COLOMBIANO CLINICA SANTA MARIA,811046900,CALLE 78B N° 75-21,secdirgral@vid.org.co
Antioquia,500103426,CENTRO CITODIAGNOSTICO GINECOLOGICO DE ANTIOQUIA LIMITADA,811001875,KR 79 # 49 B 03,citodiagnostico@une.net.co
Antioquia,500111111,CENTRO CLINICO Y DE INVESTIGACION SICOR SAS,900304869,Calle 19 N° 42-40,albertoaristiz@hotmail.com
Antioquia,500112625,CENTRO CONTRA EFECTOS DE LA EDAD S.A.S,900297847,CL 18 # 35-69 IN 213,linamontoya@ceumedellin.com
Antioquia,500111918,CENTRO DE ATENCION NEUROLOGICA INTEGRAL S.A.S,900440493,KR 45 # 7 -35,ERICAOCHOA19@YAHOO.COM
Antioquia,500102679,CENTRO DE AUDIOLOGIA E IMPLANTES COCLEARES SAS,811012234,Calle 54 N° 46-27 Cons 306,caic@une.net.co
Antioquia,500111969,CENTRO DE AYUDAS DIAGNOSTICAS MAXILOFACIAL SOCIEDAD POR ACCIONES SIMPLIFICADA - CADMAZ S.A.S,900142849,KR 47 # 52-86 LC 318,gerencia.cadmax@une.net.co
Antioquia,500111022,CENTRO DE BRONCEADO Y ESTETICA PIEL Y COLOR IPS S.A.S,900306147,KR 32 # 1 - 24 LC 516 - Barrio:Poblado,diradministrativa@pielycolorspa.com
Antioquia,500109585,CENTRO DE DIAGNOSTICO EN CITOPATOLOGIA S.A.S,830117039,CL 54 # 45-83 LC 4,citopatologicomedellin@hotmail.com
Antioquia,500105887,CENTRO DE DIAGNOSTICO OTOLOGICO S.A.S,890922977,CL 51 # 45 - 93 CS 107 ED CLINICA SOMA,diaudio105@gmail.com
Antioquia,500114090,CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADAS CENDIATRA SAS,800180176,CARRERA 80 NO. 44B-91,cendiatra@cendiatra.com
Antioquia,500115878,centro de enseñanza automovilistica conducimos s.a.s,900644828,calle 27 No 46-70 local 261,walvarez@conducimos.com.co
Antioquia,500113483,CENTRO DE EXCELENCIA EN MAMA DE ANTIOQUIA S.A.S,900653976,KR 25A CL 1A SUR 45 IN 1929,gestioncalidad@cema.com.co
Antioquia,500114521,CENTRO DE EXPERTOS PARA LA ATENCION INTEGRAL IPS SAS SIGLA CEPAIN IPS SAS,900772053,Calle 20 A # 76-33 Local 101,dmmoscotec@cepain.com.co
Antioquia,500108935,"CENTRO DE FLEBOLOGIA, MEDICINA Y ODONTOLOGIA ESTETICA SOCIEDAD POR ACCIONES SIMPLIFICADA ( FEMOESTETICA SAS)",900046367,CL 33 # 76-14,flemo_estetica@hotmail.com
Antioquia,500113122,Centro de Investigación Clínica Avanzada y Multidisciplinaria S.A.S,900591562,KR 48 #19A40 IN 1501,ciclaminvestigacion@gmail.com
Antioquia,500105585,CENTRO DE INVESTIGACIONES MÉDICAS DE ANTIOQUIA,890984156,CARRERA 44 # 18 - 70 - Barrio:CIUDAD DEL RIO,cima@cima.com.co
Antioquia,500102514,CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A CEMDE S A,800009793,CL 33A # 70A - 175,gerente@cemde.com
Antioquia,500111837,CENTRO DE NEUMOLOGIA Y TERAPIA RESPIRATORIA S.A.S,900427689,CL 7 # 39 290 CS 602,echavarrianeumo@une.net.co
Antioquia,500114943,Centro de Neurología S.A.S,900959607,Carrera 48B N° 16 Sur 22,clamafave05@hotmail.com
Antioquia,500111430,Centro de Neurorehabilitación Bloom IPS SAS,900373388,CL 33 #63A-28,gerencia@bloomips.com
Antioquia,500101504,CENTRO DE ORTOPEDIA DEL POBLADO,890936927,CARRERA 41 N° 9-05,cenortopedia@epm.net.co
Antioquia,500104210,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A,890933857,CARRERA 74 N° 48B - 77,coe@epm.net.co
Antioquia,500113226,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTIPRUEBA S.A.S.,900673428,TV 39A # 70-40,certiprueba@gmail.com
Antioquia,500112969,CENTRO DE REHABILITACION INTEGRAL CERIN S.A.S.,900609073,CL 54 # 41 - 28,CERINSAS@HOTMAIL.COM
Antioquia,500111992,CENTRO DE REHABILITACION PROGRESAR LTDA.,800075244,CL 60 # 50-39,progresar@une.net.co
Antioquia,500103536,CENTRO DE SALUD Y BELLEZA S.A.S,811027462,CL 2 SUR # 46-55 CS 113 y 325,sbellezalasvegas@une.net.co
Antioquia,500115994,CENTRO DE TRATAMIENTOS NO INVASIVOS S.A.S.,901026638,CL 7 # 39- 290 CS 909 CLINICA MEDELLIN DEL POBLADO,contacto@cetni.com.co
Antioquia,500110234,CENTRO DEL SUEÑO Y EL RONQUIDO S.A.S,900213123,CL 7 # 39-290 CS 801,ronquidocentro@gmail.com
Antioquia,500108499,CENTRO ELECTRO AUDITIVO NACIONAL AL SERVICIO DE LA REHABILITACION SAS,890316171,CARRERA 43 # 29 - 35 CONS 704,clinicaauditivaescucha@ipsceansas.com
Antioquia,500115732,Centro Especializado de Alergias S.A.S.,901005545,Carrera 43 # 29 - 35 consultorio 601,ipscealer@gmail.com
Antioquia,500110146,CENTRO ESPECIALIZADO ORALEX S.A.S,900132562,CL 54 # 45 - 63 CS 101 CC CARACAS 1,oralexsas@hotmail.com
Antioquia,500111192,CENTRO INTEGRADO NUEVA VIDA (S.A.S),900342211,CL 32 C # 66 C - 38 BRR BELEN MALIBU,CENTROINTEGRADONV@GMAIL.COM
Antioquia,500108684,CENTRO INTEGRAL DE FONOAUDIOLOGIA S.A.S,830514379,CL 32 EE # 76-28,ciffips@gmail.com
Antioquia,500110751,CENTRO INTEGRAL DE REHABILITACION DEL SUR S.A.S CENTIR DEL SUR S.A.S,900250084,KR 43A #25B SUR 108 INT 120,centirdelsur@hotmail.com
Antioquia,500105101,CENTRO LATINOAMERICANO VISUAL Y CIENTIFICO LTDA (CLVC LTDA),890942631,CL 75B #75-156,clvc@une.net.co
Antioquia,500110991,CENTRO MEDICO LA 67 E.U.,900310126,KR 67 # 112 19,dorama@une.net.co
Antioquia,500101533,CENTRO MEDICO NUEVA VIDA S.A.S,811011241,DIAGONAL 85 N° 79C - 38,info@ipsnuevavida.com
Antioquia,500113871,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ COLCAN S.A.S.,800066001,KR 74 No. 43-31 LC 101,colcan@cable.net.co
Antioquia,500110784,CENTRO MEDICO TRINIDAD S.A.S,900279174,KR 36 # 86B-120,omerojlopez@hotmail.com
Antioquia,500109453,CENTRO MEDICO Y LABORATORIO CLINICO LA SAMARITANA S.A.S,900086293,KR 45 # 83 - 46,samaritana@une.net.co
Antioquia,500103763,CENTRO MÉDICO Y NATURISTA LOS OLIVOS SAS,800212860,CARRERA 42 N° 52-36,
Antioquia,500101651,CENTRO MEDICO Y ODONTOLOGICO ORALSER S.A.,800130027,CL 59 # 50 A 66 CUBA CON POPAYAN,oralser@une.net.co
Antioquia,500102036,CENTRO ODONTOLOGICO DE ESPECIALISTAS BRASILIA S.A.S.,811014918,CL 49B # 64C - 35 CS 211,oralbrasiliamonterrey@gmail.com
Antioquia,500110461,CENTRO ONCOLOGICO DE ANTIOQUIA SA,900236850,CL 53 # 46 - 38 PI 8,centrooncologico@coa.com.co
Antioquia,500108632,CENTRO SAN CAMILO LTDA,830513713,CL 67A #51B-44,girocreativo@epm.net.co
Antioquia,500103725,CENTROLAB S.A.S.,800178906,CALLE 57A N° 48-21 SECTOR VILLANUEVA,gerencia@centrolab.com.co
Antioquia,500109026,CENTRORAL S.A.S.,830512690,CL 51 # 40 - 187,centroral@hotmail.com
Antioquia,500101515,CERO 70 S.A.S.,811031311,CL 2 SUR # 46-55 LC 052,maria.rojas@cero70.com
Antioquia,500113150,CHAVAPA S.A.S.,900395528,KR 25A 1ASUR-45 CS 1534 TORRE MEDICA EL TESORO,ipsaludhormonal@gmail.com
Antioquia,500112523,CIENSA E INVESTIGACIÓN PARA LA SALUD S.A.S.,900321998,KR 81 # 49 A 53,darisan2002@hotmail.com
Antioquia,500113686,CIRUGÍA PLÁSTICA MEDELLÍN S.A.S,900772734,KR 25 A # 1 A SUR 45 IN 2034,info@felipe-martinez.com
Antioquia,500112649,clinica antienvejecimiento s.a.s,900350135,KR 34 # 11B -10,gerencia@clinica-antienvejecimiento.com
Antioquia,500110402,CLINICA ARTICA SA,900216711,CL 18 # 35-69 OF 330,
Antioquia,500112664,CLINICA CEP -CLÍNICA ESPECIALISTAS DEL POBLADO-CIRUPLAN SAS,900558437,KR 46 # 7 - 9,cirucredito@gmail.com
Antioquia,500102186,CLINICA COLSANITAS S A,800149384,CL 16 Sur # 44 - 08,mmesa@colsanitas.com
Antioquia,500103293,CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES S.A.,890925336,KR 64B # 34-57,calidad@clinicaconquistadores.com
Antioquia,500103923,CLINICA DE FRACTURAS DE MEDELLÍN S.A.S,890934747,KR 45 # 53 -38,clinicadefracturas@une.net.co
Antioquia,500105494,CLINICA DE IMPLANTES DENTALES EL POBLADO DE LAS VEGAS SA,800230755,KR 47a # 5-19,calidad@clinicadeimplantes.com.co
Antioquia,500105883,CLINICA DE LASER DE PIEL S.A,811014239,KR 43 C # 5 87,coordinadora.clp@gmail.com
Antioquia,500113051,CLINICA DE MEDICINA HIPERBARICA S.A.S.,900545407,CL 33 # 78 - 98 INT 921,gerencia@climha.com.co
Antioquia,500101498,CLINICA DE OFTALMOLOGIA SANDIEGO S.A,800051998,CRA 43 # 30 - 28,coordinador.calidad@clinicasandiego.com.co
Antioquia,500101188,CLINICA DE OTORRINOLARINGOLOGIA DE ANTIOQUIA S.A-ORLANT S.A,800024834,CALLE 34 N° 63A-30,clinicaorlant@une.net.co
Antioquia,500115350,Clinica de riesgo S.A.S,900901552,"Carrera 25 A 14 Sur 45 Medellin,El Poblado, consultorio 1937",gerencia@clinicaderiesgo.com
Antioquia,500109214,CLINICA DEL CAMPESTRE S A,900033806,CL 17 SUR # 44 06,clinicadelcampestre1@epm.net.co
Antioquia,500104648,CLINICA DEL PRADO S.A.,890938774,CL 19 A # 44 - 25,gustavorn@clinicadelprado.com.co
Antioquia,500115435,CLÍNICA DOMICILIARIA DE COLOMBIA S.A.S.,900954049,CARRERA 15 AA No. 35-93,joncraf747@hotmail.com
Antioquia,500112479,CLINICA DOMICILIARIA EN SUS MANOS SAS,900530454,KR 65B # 30 - 95 TO MÉDICA OFICINA 404,atendomiciliaria@gmail.com
Antioquia,500108437,CLINICA LASER DE OJOS LTDA,800056237,CRA 43 C # 5- 87,director_adtivo@hotmail.com
Antioquia,500102172,CLINICA MEDELLIN S.A,890911816,Kr 65B #30-95 - Barrio:Belén Fátima,calidad@clinicamedellin.com
Antioquia,500104629,CLINICA MEDICO ODONTOLOGICA PROMTA S.A.S,800057784,CL 56 # 41-38,promta@epm.net.co
Antioquia,500115943,CLINICA NUTRICIONAL DE ANTIOQUIA - CNA - SAS,901058630,CALLE 7 #39 197 CS903,clinicanutricionaldeantioquia@gmail.com
Antioquia,500109055,CLINICA ODONTOLOGICA INTEGRAL ODONTOLASER SA,811044879,KR 74 CL 48 37 CS 831,info@odontolaser.com.co
Antioquia,500110220,CLÍNICA ODONTOLOGICA ORALSPA S.A.S.,900204438,CL 54 46 27 CS 1001,administracion@oralspa.com.co
Antioquia,500110609,CLINICA ODONTOLOGICA ORTO FUTURO IPS LTDA,900254809,KR 80#47-39 IN.102,dacosta1081@hotmail.com
Antioquia,500102118,CLINICA OFTALMOLOGICA DE ANTIOQUIA S.A CLOFAN S.A,890933408,KR 48 # 19A - 40 PS 11,gerencia@clofan.com
Antioquia,500109002,CLINICA OFTALMOLOGICA DE MEDELLIN S A,900054989,KR 30 # 7A -300 TV INFERIOR,com@com.com.co
Antioquia,500102163,CLINICA OFTALMOLOGICA LAURELES SA CLODEL SA,800036229,TV 74 # C 1 - 23,clodel@clodel.com.co
Antioquia,500111963,clinica pulmonar y del sueño,900442423,KR 48 # 19a-40 CS 1504,neumologiaysueno@une.net.co
Antioquia,500112480,CLINICA RENACER EQUILIBRIO NATURAL S.A.S,900518759,KR 65 # 48 C - 61,ips.cren@gmail.com
